time,closeAsk,closeBid,volume,BNP.EURTRY - EUR/TRY_x
2015-08-17T05:58:00.000000Z,3.154296875,3.150390625,38.0,3.15234375
2015-08-17T05:59:00.000000Z,3.154296875,3.150390625,27.0,3.15234375
2015-08-17T06:00:00.000000Z,3.154296875,3.150390625,79.0,3.15234375
2015-08-17T06:01:00.000000Z,3.154296875,3.150390625,52.0,3.15234375
2015-08-17T06:02:00.000000Z,3.154296875,3.150390625,90.0,3.15234375
2015-08-17T06:03:00.000000Z,3.158203125,3.15234375,229.0,3.15625
2015-08-17T06:04:00.000000Z,3.154296875,3.15234375,176.0,3.15234375
2015-08-17T06:05:00.000000Z,3.154296875,3.15234375,128.0,3.15234375
2015-08-17T06:06:00.000000Z,3.154296875,3.15234375,46.0,3.15234375
2015-08-17T06:07:00.000000Z,3.154296875,3.15234375,42.0,3.15234375
2015-08-17T06:08:00.000000Z,3.154296875,3.15234375,68.0,3.15234375
2015-08-17T06:09:00.000000Z,3.158203125,3.15234375,89.0,3.15625
2015-08-17T06:10:00.000000Z,3.158203125,3.15234375,63.0,3.15625
2015-08-17T06:11:00.000000Z,3.154296875,3.154296875,99.0,3.154296875
2015-08-17T06:12:00.000000Z,3.154296875,3.154296875,41.0,3.154296875
2015-08-17T06:13:00.000000Z,3.154296875,3.154296875,58.0,3.154296875
2015-08-17T06:14:00.000000Z,3.154296875,3.15234375,37.0,3.15234375
2015-08-17T06:15:00.000000Z,3.154296875,3.15234375,117.0,3.15234375
2015-08-17T06:16:00.000000Z,3.154296875,3.15234375,86.0,3.15234375
2015-08-17T06:17:00.000000Z,3.154296875,3.154296875,63.0,3.154296875
2015-08-17T06:18:00.000000Z,3.15625,3.154296875,56.0,3.15625
2015-08-17T06:19:00.000000Z,3.154296875,3.154296875,56.0,3.154296875
2015-08-17T06:20:00.000000Z,3.15625,3.154296875,47.0,3.15625
2015-08-17T06:21:00.000000Z,3.15625,3.154296875,118.0,3.15625
2015-08-17T06:22:00.000000Z,3.154296875,3.154296875,79.0,3.154296875
2015-08-17T06:23:00.000000Z,3.15625,3.154296875,53.0,3.15625
2015-08-17T06:24:00.000000Z,3.15625,3.154296875,108.0,3.15625
2015-08-17T06:25:00.000000Z,3.15625,3.154296875,87.0,3.15625
2015-08-17T06:26:00.000000Z,3.154296875,3.154296875,60.0,3.154296875
2015-08-17T06:27:00.000000Z,3.154296875,3.154296875,35.0,3.154296875
2015-08-17T06:28:00.000000Z,3.154296875,3.15234375,69.0,3.15234375
2015-08-17T06:29:00.000000Z,3.154296875,3.154296875,73.0,3.154296875
2015-08-17T06:30:00.000000Z,3.154296875,3.15234375,171.0,3.15234375
2015-08-17T06:31:00.000000Z,3.154296875,3.15234375,110.0,3.15234375
2015-08-17T06:32:00.000000Z,3.15234375,3.15234375,123.0,3.15234375
2015-08-17T06:33:00.000000Z,3.15234375,3.15234375,130.0,3.15234375
2015-08-17T06:34:00.000000Z,3.154296875,3.15234375,98.0,3.15234375
2015-08-17T06:35:00.000000Z,3.154296875,3.15234375,132.0,3.15234375
2015-08-17T06:36:00.000000Z,3.15234375,3.15234375,116.0,3.15234375
2015-08-17T06:37:00.000000Z,3.154296875,3.15234375,83.0,3.15234375
2015-08-17T06:38:00.000000Z,3.15234375,3.15234375,56.0,3.15234375
2015-08-17T06:39:00.000000Z,3.154296875,3.15234375,83.0,3.15234375
2015-08-17T06:40:00.000000Z,3.154296875,3.154296875,183.0,3.154296875
2015-08-17T06:41:00.000000Z,3.15625,3.154296875,190.0,3.15625
2015-08-17T06:42:00.000000Z,3.154296875,3.154296875,108.0,3.154296875
2015-08-17T06:43:00.000000Z,3.154296875,3.15234375,104.0,3.15234375
2015-08-17T06:44:00.000000Z,3.154296875,3.15234375,120.0,3.15234375
2015-08-17T06:45:00.000000Z,3.154296875,3.154296875,75.0,3.154296875
2015-08-17T06:46:00.000000Z,3.15625,3.154296875,72.0,3.15625
2015-08-17T06:47:00.000000Z,3.15625,3.154296875,41.0,3.15625
2015-08-17T06:48:00.000000Z,3.15625,3.154296875,64.0,3.15625
2015-08-17T06:49:00.000000Z,3.15625,3.154296875,85.0,3.15625
2015-08-17T06:50:00.000000Z,3.15625,3.154296875,145.0,3.15625
2015-08-17T06:51:00.000000Z,3.15625,3.154296875,54.0,3.15625
2015-08-17T06:52:00.000000Z,3.15625,3.154296875,158.0,3.15625
2015-08-17T06:53:00.000000Z,3.15625,3.154296875,120.0,3.15625
2015-08-17T06:54:00.000000Z,3.15625,3.15625,233.0,3.15625
2015-08-17T06:55:00.000000Z,3.15625,3.15625,173.0,3.15625
2015-08-17T06:56:00.000000Z,3.15625,3.15625,29.0,3.15625
2015-08-17T06:57:00.000000Z,3.15625,3.15625,114.0,3.15625
2015-08-17T06:58:00.000000Z,3.15625,3.154296875,96.0,3.15625
2015-08-17T06:59:00.000000Z,3.158203125,3.15234375,66.0,3.15625
2015-08-17T07:00:00.000000Z,3.15625,3.154296875,133.0,3.15625
2015-08-17T07:01:00.000000Z,3.15625,3.154296875,174.0,3.15625
2015-08-17T07:02:00.000000Z,3.15625,3.154296875,99.0,3.15625
2015-08-17T07:03:00.000000Z,3.15625,3.154296875,77.0,3.15625
2015-08-17T07:04:00.000000Z,3.15234375,3.15234375,361.0,3.15234375
2015-08-17T07:05:00.000000Z,3.15234375,3.150390625,542.0,3.15234375
2015-08-17T07:06:00.000000Z,3.15234375,3.150390625,741.0,3.15234375
2015-08-17T07:07:00.000000Z,3.154296875,3.15234375,486.0,3.15234375
2015-08-17T07:08:00.000000Z,3.15234375,3.15234375,300.0,3.15234375
2015-08-17T07:09:00.000000Z,3.154296875,3.15234375,354.0,3.15234375
2015-08-17T07:10:00.000000Z,3.154296875,3.15234375,287.0,3.15234375
2015-08-17T07:11:00.000000Z,3.154296875,3.15234375,463.0,3.15234375
2015-08-17T07:12:00.000000Z,3.154296875,3.15234375,263.0,3.15234375
2015-08-17T07:13:00.000000Z,3.154296875,3.15234375,268.0,3.15234375
2015-08-17T07:14:00.000000Z,3.154296875,3.15234375,171.0,3.15234375
2015-08-17T07:15:00.000000Z,3.15234375,3.15234375,269.0,3.15234375
2015-08-17T07:16:00.000000Z,3.154296875,3.154296875,282.0,3.154296875
2015-08-17T07:17:00.000000Z,3.154296875,3.154296875,241.0,3.154296875
2015-08-17T07:18:00.000000Z,3.15234375,3.15234375,250.0,3.15234375
2015-08-17T07:19:00.000000Z,3.154296875,3.15234375,259.0,3.15234375
2015-08-17T07:20:00.000000Z,3.15234375,3.15234375,181.0,3.15234375
2015-08-17T07:21:00.000000Z,3.15234375,3.15234375,135.0,3.15234375
2015-08-17T07:22:00.000000Z,3.154296875,3.15234375,177.0,3.15234375
2015-08-17T07:23:00.000000Z,3.154296875,3.15234375,203.0,3.15234375
2015-08-17T07:24:00.000000Z,3.154296875,3.15234375,142.0,3.15234375
2015-08-17T07:25:00.000000Z,3.15234375,3.15234375,107.0,3.15234375
2015-08-17T07:26:00.000000Z,3.154296875,3.154296875,163.0,3.154296875
2015-08-17T07:27:00.000000Z,3.154296875,3.154296875,205.0,3.154296875
2015-08-17T07:28:00.000000Z,3.154296875,3.154296875,175.0,3.154296875
2015-08-17T07:29:00.000000Z,3.154296875,3.15234375,172.0,3.15234375
2015-08-17T07:30:00.000000Z,3.154296875,3.15234375,178.0,3.15234375
2015-08-17T07:31:00.000000Z,3.15234375,3.15234375,272.0,3.15234375
2015-08-17T07:32:00.000000Z,3.154296875,3.15234375,225.0,3.15234375
2015-08-17T07:33:00.000000Z,3.154296875,3.15234375,312.0,3.15234375
2015-08-17T07:34:00.000000Z,3.154296875,3.15234375,226.0,3.15234375
2015-08-17T07:35:00.000000Z,3.154296875,3.15234375,193.0,3.15234375
2015-08-17T07:36:00.000000Z,3.154296875,3.15234375,184.0,3.15234375
2015-08-17T07:37:00.000000Z,3.154296875,3.15234375,200.0,3.15234375
2015-08-17T07:38:00.000000Z,3.15234375,3.15234375,154.0,3.15234375
2015-08-17T07:39:00.000000Z,3.154296875,3.15234375,211.0,3.15234375
2015-08-17T07:40:00.000000Z,3.154296875,3.15234375,187.0,3.15234375
2015-08-17T07:41:00.000000Z,3.15234375,3.150390625,187.0,3.15234375
2015-08-17T07:42:00.000000Z,3.150390625,3.150390625,211.0,3.150390625
2015-08-17T07:43:00.000000Z,3.150390625,3.150390625,170.0,3.150390625
2015-08-17T07:44:00.000000Z,3.15234375,3.150390625,122.0,3.15234375
2015-08-17T07:45:00.000000Z,3.15234375,3.150390625,102.0,3.15234375
2015-08-17T07:46:00.000000Z,3.150390625,3.150390625,256.0,3.150390625
2015-08-17T07:47:00.000000Z,3.15234375,3.150390625,241.0,3.15234375
2015-08-17T07:48:00.000000Z,3.15234375,3.150390625,204.0,3.15234375
2015-08-17T07:49:00.000000Z,3.15234375,3.150390625,130.0,3.15234375
2015-08-17T07:50:00.000000Z,3.15234375,3.15234375,159.0,3.15234375
2015-08-17T07:51:00.000000Z,3.15234375,3.15234375,132.0,3.15234375
2015-08-17T07:52:00.000000Z,3.15234375,3.15234375,113.0,3.15234375
2015-08-17T07:53:00.000000Z,3.154296875,3.15234375,172.0,3.15234375
2015-08-17T07:54:00.000000Z,3.154296875,3.15234375,117.0,3.15234375
2015-08-17T07:55:00.000000Z,3.154296875,3.15234375,190.0,3.15234375
2015-08-17T07:56:00.000000Z,3.154296875,3.154296875,142.0,3.154296875
2015-08-17T07:57:00.000000Z,3.154296875,3.15234375,118.0,3.15234375
2015-08-17T07:58:00.000000Z,3.154296875,3.15234375,219.0,3.15234375
2015-08-17T07:59:00.000000Z,3.15625,3.154296875,121.0,3.15625
2015-08-17T08:00:00.000000Z,3.154296875,3.154296875,163.0,3.154296875
2015-08-17T08:01:00.000000Z,3.154296875,3.154296875,134.0,3.154296875
2015-08-17T08:02:00.000000Z,3.154296875,3.154296875,170.0,3.154296875
2015-08-17T08:03:00.000000Z,3.154296875,3.154296875,74.0,3.154296875
2015-08-17T08:04:00.000000Z,3.154296875,3.154296875,75.0,3.154296875
2015-08-17T08:05:00.000000Z,3.15234375,3.15234375,234.0,3.15234375
2015-08-17T08:06:00.000000Z,3.154296875,3.15234375,163.0,3.15234375
2015-08-17T08:07:00.000000Z,3.154296875,3.15234375,115.0,3.15234375
2015-08-17T08:08:00.000000Z,3.154296875,3.15234375,80.0,3.15234375
2015-08-17T08:09:00.000000Z,3.154296875,3.15234375,84.0,3.15234375
2015-08-17T08:10:00.000000Z,3.154296875,3.154296875,140.0,3.154296875
2015-08-17T08:11:00.000000Z,3.15625,3.154296875,114.0,3.15625
2015-08-17T08:12:00.000000Z,3.15625,3.154296875,107.0,3.15625
2015-08-17T08:13:00.000000Z,3.158203125,3.15625,248.0,3.15625
2015-08-17T08:14:00.000000Z,3.15625,3.15625,174.0,3.15625
2015-08-17T08:15:00.000000Z,3.15625,3.154296875,143.0,3.15625
2015-08-17T08:16:00.000000Z,3.15625,3.154296875,135.0,3.15625
2015-08-17T08:17:00.000000Z,3.154296875,3.154296875,215.0,3.154296875
2015-08-17T08:18:00.000000Z,3.15625,3.154296875,212.0,3.15625
2015-08-17T08:19:00.000000Z,3.15625,3.154296875,184.0,3.15625
2015-08-17T08:20:00.000000Z,3.15625,3.154296875,169.0,3.15625
2015-08-17T08:21:00.000000Z,3.15625,3.154296875,63.0,3.15625
2015-08-17T08:22:00.000000Z,3.158203125,3.15625,106.0,3.15625
2015-08-17T08:23:00.000000Z,3.15625,3.154296875,223.0,3.15625
2015-08-17T08:24:00.000000Z,3.15625,3.154296875,132.0,3.15625
2015-08-17T08:25:00.000000Z,3.15625,3.15625,185.0,3.15625
2015-08-17T08:26:00.000000Z,3.158203125,3.15625,172.0,3.15625
2015-08-17T08:27:00.000000Z,3.158203125,3.158203125,253.0,3.158203125
2015-08-17T08:28:00.000000Z,3.158203125,3.15625,186.0,3.15625
2015-08-17T08:29:00.000000Z,3.158203125,3.15625,123.0,3.15625
2015-08-17T08:30:00.000000Z,3.158203125,3.15625,102.0,3.15625
2015-08-17T08:31:00.000000Z,3.158203125,3.15625,147.0,3.15625
2015-08-17T08:32:00.000000Z,3.158203125,3.15625,181.0,3.15625
2015-08-17T08:33:00.000000Z,3.158203125,3.15625,96.0,3.15625
2015-08-17T08:34:00.000000Z,3.158203125,3.15625,107.0,3.15625
2015-08-17T08:35:00.000000Z,3.158203125,3.15625,111.0,3.15625
2015-08-17T08:36:00.000000Z,3.158203125,3.15625,173.0,3.15625
2015-08-17T08:37:00.000000Z,3.15625,3.15625,198.0,3.15625
2015-08-17T08:38:00.000000Z,3.158203125,3.15625,108.0,3.15625
2015-08-17T08:39:00.000000Z,3.158203125,3.15625,163.0,3.15625
2015-08-17T08:40:00.000000Z,3.158203125,3.15625,186.0,3.15625
2015-08-17T08:41:00.000000Z,3.162109375,3.16015625,449.0,3.16015625
2015-08-17T08:42:00.000000Z,3.16015625,3.158203125,210.0,3.16015625
2015-08-17T08:43:00.000000Z,3.16015625,3.158203125,208.0,3.16015625
2015-08-17T08:44:00.000000Z,3.16015625,3.158203125,225.0,3.16015625
2015-08-17T08:45:00.000000Z,3.16015625,3.16015625,184.0,3.16015625
2015-08-17T08:46:00.000000Z,3.16015625,3.158203125,226.0,3.16015625
2015-08-17T08:47:00.000000Z,3.16015625,3.158203125,209.0,3.16015625
2015-08-17T08:48:00.000000Z,3.16015625,3.158203125,152.0,3.16015625
2015-08-17T08:49:00.000000Z,3.16015625,3.158203125,130.0,3.16015625
2015-08-17T08:50:00.000000Z,3.16015625,3.16015625,155.0,3.16015625
2015-08-17T08:51:00.000000Z,3.162109375,3.16015625,184.0,3.16015625
2015-08-17T08:52:00.000000Z,3.16015625,3.16015625,116.0,3.16015625
2015-08-17T08:53:00.000000Z,3.16015625,3.16015625,111.0,3.16015625
2015-08-17T08:54:00.000000Z,3.16015625,3.16015625,62.0,3.16015625
2015-08-17T08:55:00.000000Z,3.16015625,3.16015625,129.0,3.16015625
2015-08-17T08:56:00.000000Z,3.162109375,3.16015625,138.0,3.16015625
2015-08-17T08:57:00.000000Z,3.162109375,3.16015625,144.0,3.16015625
2015-08-17T08:58:00.000000Z,3.162109375,3.16015625,160.0,3.16015625
2015-08-17T08:59:00.000000Z,3.162109375,3.16015625,112.0,3.16015625
2015-08-17T09:00:00.000000Z,3.162109375,3.16015625,304.0,3.16015625
2015-08-17T09:01:00.000000Z,3.162109375,3.16015625,201.0,3.16015625
2015-08-17T09:02:00.000000Z,3.162109375,3.16015625,194.0,3.16015625
2015-08-17T09:03:00.000000Z,3.162109375,3.16015625,160.0,3.16015625
2015-08-17T09:04:00.000000Z,3.162109375,3.162109375,219.0,3.162109375
2015-08-17T09:05:00.000000Z,3.1640625,3.162109375,193.0,3.1640625
2015-08-17T09:06:00.000000Z,3.1640625,3.162109375,334.0,3.1640625
2015-08-17T09:07:00.000000Z,3.1640625,3.1640625,148.0,3.1640625
2015-08-17T09:08:00.000000Z,3.1640625,3.162109375,192.0,3.1640625
2015-08-17T09:09:00.000000Z,3.1640625,3.162109375,130.0,3.1640625
2015-08-17T09:10:00.000000Z,3.1640625,3.1640625,113.0,3.1640625
2015-08-17T09:11:00.000000Z,3.1640625,3.1640625,51.0,3.1640625
2015-08-17T09:12:00.000000Z,3.166015625,3.1640625,246.0,3.1640625
2015-08-17T09:13:00.000000Z,3.166015625,3.1640625,73.0,3.1640625
2015-08-17T09:14:00.000000Z,3.166015625,3.1640625,95.0,3.1640625
2015-08-17T09:15:00.000000Z,3.1640625,3.1640625,163.0,3.1640625
2015-08-17T09:16:00.000000Z,3.1640625,3.1640625,149.0,3.1640625
2015-08-17T09:17:00.000000Z,3.1640625,3.1640625,123.0,3.1640625
2015-08-17T09:18:00.000000Z,3.1640625,3.1640625,127.0,3.1640625
2015-08-17T09:19:00.000000Z,3.1640625,3.162109375,227.0,3.1640625
2015-08-17T09:20:00.000000Z,3.1640625,3.1640625,146.0,3.1640625
2015-08-17T09:21:00.000000Z,3.1640625,3.162109375,120.0,3.1640625
2015-08-17T09:22:00.000000Z,3.166015625,3.1640625,180.0,3.1640625
2015-08-17T09:23:00.000000Z,3.166015625,3.1640625,135.0,3.1640625
2015-08-17T09:24:00.000000Z,3.166015625,3.1640625,102.0,3.1640625
2015-08-17T09:25:00.000000Z,3.166015625,3.1640625,73.0,3.1640625
2015-08-17T09:26:00.000000Z,3.1640625,3.1640625,78.0,3.1640625
2015-08-17T09:27:00.000000Z,3.1640625,3.162109375,160.0,3.1640625
2015-08-17T09:28:00.000000Z,3.1640625,3.1640625,47.0,3.1640625
2015-08-17T09:29:00.000000Z,3.1640625,3.1640625,45.0,3.1640625
2015-08-17T09:30:00.000000Z,3.1640625,3.162109375,131.0,3.1640625
2015-08-17T09:31:00.000000Z,3.1640625,3.162109375,113.0,3.1640625
2015-08-17T09:32:00.000000Z,3.1640625,3.162109375,38.0,3.1640625
2015-08-17T09:33:00.000000Z,3.1640625,3.162109375,108.0,3.1640625
2015-08-17T09:34:00.000000Z,3.1640625,3.162109375,65.0,3.1640625
2015-08-17T09:35:00.000000Z,3.1640625,3.162109375,170.0,3.1640625
2015-08-17T09:36:00.000000Z,3.1640625,3.162109375,136.0,3.1640625
2015-08-17T09:37:00.000000Z,3.1640625,3.162109375,214.0,3.1640625
2015-08-17T09:38:00.000000Z,3.162109375,3.162109375,97.0,3.162109375
2015-08-17T09:39:00.000000Z,3.162109375,3.162109375,153.0,3.162109375
2015-08-17T09:40:00.000000Z,3.162109375,3.16015625,129.0,3.16015625
2015-08-17T09:41:00.000000Z,3.162109375,3.162109375,112.0,3.162109375
2015-08-17T09:42:00.000000Z,3.162109375,3.16015625,81.0,3.16015625
2015-08-17T09:43:00.000000Z,3.162109375,3.16015625,78.0,3.16015625
2015-08-17T09:44:00.000000Z,3.162109375,3.16015625,92.0,3.16015625
2015-08-17T09:45:00.000000Z,3.162109375,3.16015625,70.0,3.16015625
2015-08-17T09:46:00.000000Z,3.162109375,3.162109375,65.0,3.162109375
2015-08-17T09:47:00.000000Z,3.162109375,3.162109375,61.0,3.162109375
2015-08-17T09:48:00.000000Z,3.162109375,3.162109375,135.0,3.162109375
2015-08-17T09:49:00.000000Z,3.1640625,3.162109375,111.0,3.1640625
2015-08-17T09:50:00.000000Z,3.166015625,3.1640625,149.0,3.1640625
2015-08-17T09:51:00.000000Z,3.1640625,3.1640625,110.0,3.1640625
2015-08-17T09:52:00.000000Z,3.166015625,3.1640625,81.0,3.1640625
2015-08-17T09:53:00.000000Z,3.166015625,3.1640625,155.0,3.1640625
2015-08-17T09:54:00.000000Z,3.166015625,3.1640625,122.0,3.1640625
2015-08-17T09:55:00.000000Z,3.166015625,3.1640625,304.0,3.1640625
2015-08-17T09:56:00.000000Z,3.166015625,3.1640625,140.0,3.1640625
2015-08-17T09:57:00.000000Z,3.166015625,3.1640625,124.0,3.1640625
2015-08-17T09:58:00.000000Z,3.166015625,3.1640625,164.0,3.1640625
2015-08-17T09:59:00.000000Z,3.166015625,3.166015625,138.0,3.166015625
2015-08-17T10:00:00.000000Z,3.16796875,3.166015625,135.0,3.16796875
2015-08-17T10:01:00.000000Z,3.166015625,3.1640625,137.0,3.1640625
2015-08-17T10:02:00.000000Z,3.166015625,3.166015625,104.0,3.166015625
2015-08-17T10:03:00.000000Z,3.166015625,3.1640625,203.0,3.1640625
2015-08-17T10:04:00.000000Z,3.166015625,3.1640625,124.0,3.1640625
2015-08-17T10:05:00.000000Z,3.166015625,3.1640625,72.0,3.1640625
2015-08-17T10:06:00.000000Z,3.166015625,3.1640625,88.0,3.1640625
2015-08-17T10:07:00.000000Z,3.1640625,3.162109375,148.0,3.1640625
2015-08-17T10:08:00.000000Z,3.1640625,3.162109375,87.0,3.1640625
2015-08-17T10:09:00.000000Z,3.162109375,3.162109375,158.0,3.162109375
2015-08-17T10:10:00.000000Z,3.162109375,3.162109375,108.0,3.162109375
2015-08-17T10:11:00.000000Z,3.162109375,3.162109375,53.0,3.162109375
2015-08-17T10:12:00.000000Z,3.1640625,3.162109375,80.0,3.1640625
2015-08-17T10:13:00.000000Z,3.1640625,3.162109375,36.0,3.1640625
2015-08-17T10:14:00.000000Z,3.1640625,3.162109375,107.0,3.1640625
2015-08-17T10:15:00.000000Z,3.1640625,3.1640625,126.0,3.1640625
2015-08-17T10:16:00.000000Z,3.1640625,3.1640625,54.0,3.1640625
2015-08-17T10:17:00.000000Z,3.166015625,3.1640625,102.0,3.1640625
2015-08-17T10:18:00.000000Z,3.1640625,3.1640625,99.0,3.1640625
2015-08-17T10:19:00.000000Z,3.166015625,3.1640625,181.0,3.1640625
2015-08-17T10:20:00.000000Z,3.166015625,3.1640625,122.0,3.1640625
2015-08-17T10:21:00.000000Z,3.166015625,3.166015625,197.0,3.166015625
2015-08-17T10:22:00.000000Z,3.166015625,3.1640625,164.0,3.1640625
2015-08-17T10:23:00.000000Z,3.166015625,3.166015625,102.0,3.166015625
2015-08-17T10:24:00.000000Z,3.166015625,3.1640625,167.0,3.1640625
2015-08-17T10:25:00.000000Z,3.166015625,3.166015625,51.0,3.166015625
2015-08-17T10:26:00.000000Z,3.166015625,3.1640625,70.0,3.1640625
2015-08-17T10:27:00.000000Z,3.166015625,3.1640625,61.0,3.1640625
2015-08-17T10:28:00.000000Z,3.166015625,3.166015625,106.0,3.166015625
2015-08-17T10:29:00.000000Z,3.166015625,3.166015625,69.0,3.166015625
2015-08-17T10:30:00.000000Z,3.16796875,3.166015625,121.0,3.16796875
2015-08-17T10:31:00.000000Z,3.16796875,3.166015625,203.0,3.16796875
2015-08-17T10:32:00.000000Z,3.16796875,3.166015625,145.0,3.16796875
2015-08-17T10:33:00.000000Z,3.16796875,3.166015625,115.0,3.16796875
2015-08-17T10:34:00.000000Z,3.16796875,3.166015625,94.0,3.16796875
2015-08-17T10:35:00.000000Z,3.16796875,3.166015625,81.0,3.16796875
2015-08-17T10:36:00.000000Z,3.16796875,3.166015625,131.0,3.16796875
2015-08-17T10:37:00.000000Z,3.16796875,3.166015625,137.0,3.16796875
2015-08-17T10:38:00.000000Z,3.169921875,3.16796875,151.0,3.16796875
2015-08-17T10:39:00.000000Z,3.169921875,3.16796875,127.0,3.16796875
2015-08-17T10:40:00.000000Z,3.169921875,3.16796875,117.0,3.16796875
2015-08-17T10:41:00.000000Z,3.16796875,3.16796875,51.0,3.16796875
2015-08-17T10:42:00.000000Z,3.169921875,3.16796875,84.0,3.16796875
2015-08-17T10:43:00.000000Z,3.169921875,3.169921875,97.0,3.169921875
2015-08-17T10:44:00.000000Z,3.169921875,3.16796875,138.0,3.16796875
2015-08-17T10:45:00.000000Z,3.169921875,3.16796875,183.0,3.16796875
2015-08-17T10:46:00.000000Z,3.171875,3.169921875,164.0,3.171875
2015-08-17T10:47:00.000000Z,3.171875,3.169921875,71.0,3.171875
2015-08-17T10:48:00.000000Z,3.171875,3.171875,107.0,3.171875
2015-08-17T10:49:00.000000Z,3.173828125,3.171875,128.0,3.171875
2015-08-17T10:50:00.000000Z,3.173828125,3.171875,95.0,3.171875
2015-08-17T10:51:00.000000Z,3.171875,3.171875,110.0,3.171875
2015-08-17T10:52:00.000000Z,3.171875,3.171875,137.0,3.171875
2015-08-17T10:53:00.000000Z,3.173828125,3.171875,144.0,3.171875
2015-08-17T10:54:00.000000Z,3.171875,3.171875,140.0,3.171875
2015-08-17T10:55:00.000000Z,3.171875,3.169921875,135.0,3.171875
2015-08-17T10:56:00.000000Z,3.169921875,3.16796875,127.0,3.16796875
2015-08-17T10:57:00.000000Z,3.169921875,3.16796875,222.0,3.16796875
2015-08-17T10:58:00.000000Z,3.169921875,3.16796875,227.0,3.16796875
2015-08-17T10:59:00.000000Z,3.169921875,3.169921875,187.0,3.169921875
2015-08-17T11:00:00.000000Z,3.171875,3.169921875,265.0,3.171875
2015-08-17T11:01:00.000000Z,3.171875,3.16796875,140.0,3.169921875
2015-08-17T11:02:00.000000Z,3.169921875,3.16796875,120.0,3.16796875
2015-08-17T11:03:00.000000Z,3.169921875,3.16796875,38.0,3.16796875
2015-08-17T11:04:00.000000Z,3.169921875,3.16796875,109.0,3.16796875
2015-08-17T11:05:00.000000Z,3.169921875,3.169921875,146.0,3.169921875
2015-08-17T11:06:00.000000Z,3.171875,3.169921875,115.0,3.171875
2015-08-17T11:07:00.000000Z,3.171875,3.169921875,142.0,3.171875
2015-08-17T11:08:00.000000Z,3.173828125,3.171875,95.0,3.171875
2015-08-17T11:09:00.000000Z,3.173828125,3.171875,175.0,3.171875
2015-08-17T11:10:00.000000Z,3.171875,3.169921875,208.0,3.171875
2015-08-17T11:11:00.000000Z,3.171875,3.169921875,223.0,3.171875
2015-08-17T11:12:00.000000Z,3.171875,3.169921875,129.0,3.171875
2015-08-17T11:13:00.000000Z,3.171875,3.169921875,66.0,3.171875
2015-08-17T11:14:00.000000Z,3.171875,3.169921875,76.0,3.171875
2015-08-17T11:15:00.000000Z,3.171875,3.169921875,114.0,3.171875
2015-08-17T11:16:00.000000Z,3.171875,3.169921875,111.0,3.171875
2015-08-17T11:17:00.000000Z,3.171875,3.169921875,113.0,3.171875
2015-08-17T11:18:00.000000Z,3.171875,3.169921875,110.0,3.171875
2015-08-17T11:19:00.000000Z,3.171875,3.169921875,93.0,3.171875
2015-08-17T11:20:00.000000Z,3.171875,3.169921875,99.0,3.171875
2015-08-17T11:21:00.000000Z,3.171875,3.169921875,218.0,3.171875
2015-08-17T11:22:00.000000Z,3.171875,3.169921875,142.0,3.171875
2015-08-17T11:23:00.000000Z,3.171875,3.169921875,148.0,3.171875
2015-08-17T11:24:00.000000Z,3.171875,3.169921875,59.0,3.171875
2015-08-17T11:25:00.000000Z,3.171875,3.169921875,66.0,3.171875
2015-08-17T11:26:00.000000Z,3.171875,3.169921875,155.0,3.171875
2015-08-17T11:27:00.000000Z,3.171875,3.169921875,140.0,3.171875
2015-08-17T11:28:00.000000Z,3.171875,3.169921875,80.0,3.171875
2015-08-17T11:29:00.000000Z,3.171875,3.169921875,211.0,3.171875
2015-08-17T11:30:00.000000Z,3.169921875,3.169921875,102.0,3.169921875
2015-08-17T11:31:00.000000Z,3.169921875,3.169921875,136.0,3.169921875
2015-08-17T11:32:00.000000Z,3.169921875,3.169921875,138.0,3.169921875
2015-08-17T11:33:00.000000Z,3.171875,3.169921875,50.0,3.171875
2015-08-17T11:34:00.000000Z,3.169921875,3.169921875,86.0,3.169921875
2015-08-17T11:35:00.000000Z,3.169921875,3.16796875,138.0,3.16796875
2015-08-17T11:36:00.000000Z,3.169921875,3.16796875,158.0,3.16796875
2015-08-17T11:37:00.000000Z,3.169921875,3.16796875,97.0,3.16796875
2015-08-17T11:38:00.000000Z,3.171875,3.169921875,122.0,3.171875
2015-08-17T11:39:00.000000Z,3.171875,3.169921875,137.0,3.171875
2015-08-17T11:40:00.000000Z,3.169921875,3.169921875,168.0,3.169921875
2015-08-17T11:41:00.000000Z,3.171875,3.169921875,211.0,3.171875
2015-08-17T11:42:00.000000Z,3.171875,3.169921875,162.0,3.171875
2015-08-17T11:43:00.000000Z,3.171875,3.171875,169.0,3.171875
2015-08-17T11:44:00.000000Z,3.171875,3.169921875,164.0,3.171875
2015-08-17T11:45:00.000000Z,3.171875,3.169921875,72.0,3.171875
2015-08-17T11:46:00.000000Z,3.171875,3.169921875,93.0,3.171875
2015-08-17T11:47:00.000000Z,3.171875,3.169921875,146.0,3.171875
2015-08-17T11:48:00.000000Z,3.171875,3.171875,244.0,3.171875
2015-08-17T11:49:00.000000Z,3.173828125,3.171875,196.0,3.171875
2015-08-17T11:50:00.000000Z,3.17578125,3.171875,138.0,3.173828125
2015-08-17T11:51:00.000000Z,3.17578125,3.171875,77.0,3.173828125
