time,BNP.CHFHKD - CHF/HKD_x,closeAsk,closeBid,volume
2015-06-16T09:45:00.000000Z,8.3203125,8.3203125,8.3203125,168.0
2015-06-16T10:00:00.000000Z,8.3203125,8.3203125,8.3203125,96.0
2015-06-16T10:15:00.000000Z,8.328125,8.328125,8.3203125,98.0
2015-06-16T10:30:00.000000Z,8.328125,8.3359375,8.328125,118.0
2015-06-16T10:45:00.000000Z,8.3203125,8.3203125,8.3203125,195.0
2015-06-16T11:00:00.000000Z,8.328125,8.328125,8.328125,132.0
2015-06-16T11:15:00.000000Z,8.328125,8.328125,8.328125,113.0
2015-06-16T11:30:00.000000Z,8.328125,8.328125,8.328125,232.0
2015-06-16T11:45:00.000000Z,8.3125,8.3125,8.3125,272.0
2015-06-16T12:00:00.000000Z,8.3125,8.3125,8.3046875,237.0
2015-06-16T12:15:00.000000Z,8.3125,8.3125,8.3046875,195.0
2015-06-16T12:30:00.000000Z,8.3125,8.3203125,8.3125,493.0
2015-06-16T12:45:00.000000Z,8.3125,8.3203125,8.3125,211.0
2015-06-16T13:00:00.000000Z,8.3125,8.3203125,8.3125,222.0
2015-06-16T13:15:00.000000Z,8.3203125,8.3203125,8.3203125,157.0
2015-06-16T13:30:00.000000Z,8.3203125,8.3203125,8.3203125,207.0
2015-06-16T13:45:00.000000Z,8.328125,8.328125,8.328125,236.0
2015-06-16T14:00:00.000000Z,8.3203125,8.3203125,8.3203125,298.0
2015-06-16T14:15:00.000000Z,8.3125,8.3203125,8.3125,201.0
2015-06-16T14:30:00.000000Z,8.3125,8.3203125,8.3125,147.0
2015-06-16T14:45:00.000000Z,8.328125,8.328125,8.328125,243.0
2015-06-16T15:00:00.000000Z,8.3203125,8.3203125,8.3203125,257.0
2015-06-16T15:15:00.000000Z,8.3125,8.3203125,8.3125,178.0
2015-06-16T15:30:00.000000Z,8.3125,8.3125,8.3125,230.0
2015-06-16T15:45:00.000000Z,8.3125,8.3125,8.3125,344.0
2015-06-16T16:00:00.000000Z,8.3125,8.3125,8.3046875,332.0
2015-06-16T16:15:00.000000Z,8.3125,8.3125,8.3125,121.0
2015-06-16T16:30:00.000000Z,8.3046875,8.3046875,8.3046875,85.0
2015-06-16T16:45:00.000000Z,8.3125,8.3125,8.3125,67.0
2015-06-16T17:00:00.000000Z,8.3125,8.3125,8.3046875,97.0
2015-06-16T17:15:00.000000Z,8.3125,8.3125,8.3046875,63.0
2015-06-16T17:30:00.000000Z,8.3125,8.3125,8.3125,87.0
2015-06-16T17:45:00.000000Z,8.3125,8.3125,8.3125,50.0
2015-06-16T18:00:00.000000Z,8.3125,8.3203125,8.3125,127.0
2015-06-16T18:15:00.000000Z,8.3125,8.3125,8.3125,28.0
2015-06-16T18:30:00.000000Z,8.3125,8.3203125,8.3125,60.0
2015-06-16T18:45:00.000000Z,8.3125,8.3125,8.3125,40.0
2015-06-16T19:00:00.000000Z,8.3125,8.3203125,8.3125,60.0
2015-06-16T19:15:00.000000Z,8.3125,8.3203125,8.3125,64.0
2015-06-16T19:30:00.000000Z,8.3125,8.3125,8.3125,38.0
2015-06-16T19:45:00.000000Z,8.3125,8.3125,8.3125,59.0
2015-06-16T20:00:00.000000Z,8.3203125,8.3203125,8.3203125,90.0
2015-06-16T20:15:00.000000Z,8.3203125,8.3203125,8.3203125,39.0
2015-06-16T20:30:00.000000Z,8.3125,8.3203125,8.3125,29.0
2015-06-16T20:45:00.000000Z,8.3125,8.3203125,8.3125,87.0
2015-06-16T21:00:00.000000Z,8.3125,8.3203125,8.3125,74.0
2015-06-16T21:15:00.000000Z,8.3125,8.3203125,8.3125,23.0
2015-06-16T21:30:00.000000Z,8.3125,8.3203125,8.3125,4.0
2015-06-16T21:45:00.000000Z,8.3125,8.3203125,8.3125,10.0
2015-06-16T22:00:00.000000Z,8.3125,8.3203125,8.3125,41.0
2015-06-16T22:15:00.000000Z,8.3125,8.3203125,8.3125,19.0
2015-06-16T22:30:00.000000Z,8.3125,8.3203125,8.3125,9.0
2015-06-16T22:45:00.000000Z,8.3125,8.3203125,8.3125,18.0
2015-06-16T23:00:00.000000Z,8.3125,8.3203125,8.3125,19.0
2015-06-16T23:15:00.000000Z,8.3203125,8.3203125,8.3203125,36.0
2015-06-16T23:30:00.000000Z,8.3203125,8.3203125,8.3203125,25.0
2015-06-16T23:45:00.000000Z,8.3203125,8.3203125,8.3203125,25.0
2015-06-17T00:00:00.000000Z,8.3125,8.3203125,8.3125,28.0
2015-06-17T00:15:00.000000Z,8.3125,8.3203125,8.3125,36.0
2015-06-17T00:30:00.000000Z,8.3125,8.3203125,8.3125,23.0
2015-06-17T00:45:00.000000Z,8.3203125,8.3203125,8.3203125,92.0
2015-06-17T01:00:00.000000Z,8.3203125,8.3203125,8.3203125,137.0
2015-06-17T01:15:00.000000Z,8.328125,8.328125,8.328125,25.0
2015-06-17T01:30:00.000000Z,8.328125,8.328125,8.328125,45.0
2015-06-17T01:45:00.000000Z,8.328125,8.328125,8.328125,105.0
2015-06-17T02:00:00.000000Z,8.328125,8.328125,8.328125,67.0
2015-06-17T02:15:00.000000Z,8.328125,8.328125,8.328125,81.0
2015-06-17T02:30:00.000000Z,8.328125,8.328125,8.328125,41.0
2015-06-17T02:45:00.000000Z,8.328125,8.328125,8.328125,24.0
2015-06-17T03:00:00.000000Z,8.328125,8.328125,8.328125,43.0
2015-06-17T03:15:00.000000Z,8.328125,8.328125,8.328125,56.0
2015-06-17T03:30:00.000000Z,8.328125,8.328125,8.328125,135.0
2015-06-17T03:45:00.000000Z,8.328125,8.328125,8.328125,42.0
2015-06-17T04:00:00.000000Z,8.328125,8.328125,8.328125,21.0
2015-06-17T04:15:00.000000Z,8.328125,8.328125,8.328125,20.0
2015-06-17T04:30:00.000000Z,8.328125,8.328125,8.328125,39.0
2015-06-17T04:45:00.000000Z,8.328125,8.328125,8.328125,48.0
2015-06-17T05:00:00.000000Z,8.328125,8.328125,8.328125,21.0
2015-06-17T05:15:00.000000Z,8.328125,8.328125,8.328125,68.0
2015-06-17T05:30:00.000000Z,8.328125,8.328125,8.328125,37.0
2015-06-17T05:45:00.000000Z,8.328125,8.328125,8.3203125,51.0
2015-06-17T06:00:00.000000Z,8.328125,8.328125,8.328125,122.0
2015-06-17T06:15:00.000000Z,8.328125,8.328125,8.3203125,134.0
2015-06-17T06:30:00.000000Z,8.328125,8.328125,8.3203125,201.0
2015-06-17T06:45:00.000000Z,8.3359375,8.3359375,8.3359375,234.0
2015-06-17T07:00:00.000000Z,8.359375,8.359375,8.3515625,409.0
2015-06-17T07:15:00.000000Z,8.390625,8.390625,8.3828125,635.0
2015-06-17T07:30:00.000000Z,8.390625,8.390625,8.3828125,485.0
2015-06-17T07:45:00.000000Z,8.375,8.375,8.375,342.0
2015-06-17T08:00:00.000000Z,8.390625,8.390625,8.3828125,240.0
2015-06-17T08:15:00.000000Z,8.390625,8.390625,8.3828125,257.0
2015-06-17T08:30:00.000000Z,8.375,8.3828125,8.375,310.0
2015-06-17T08:45:00.000000Z,8.375,8.375,8.3671875,241.0
2015-06-17T09:00:00.000000Z,8.359375,8.3671875,8.359375,263.0
2015-06-17T09:15:00.000000Z,8.359375,8.3671875,8.359375,202.0
2015-06-17T09:30:00.000000Z,8.359375,8.359375,8.359375,244.0
2015-06-17T09:45:00.000000Z,8.359375,8.359375,8.3515625,153.0
2015-06-17T10:00:00.000000Z,8.3515625,8.3515625,8.3515625,231.0
2015-06-17T10:15:00.000000Z,8.3515625,8.3515625,8.3515625,171.0
2015-06-17T10:30:00.000000Z,8.359375,8.359375,8.3515625,139.0
2015-06-17T10:45:00.000000Z,8.34375,8.34375,8.34375,233.0
2015-06-17T11:00:00.000000Z,8.3515625,8.3515625,8.3515625,144.0
2015-06-17T11:15:00.000000Z,8.359375,8.359375,8.3515625,191.0
2015-06-17T11:30:00.000000Z,8.359375,8.359375,8.3515625,125.0
2015-06-17T11:45:00.000000Z,8.359375,8.359375,8.359375,95.0
2015-06-17T12:00:00.000000Z,8.3671875,8.3671875,8.3671875,293.0
2015-06-17T12:15:00.000000Z,8.359375,8.3671875,8.359375,303.0
2015-06-17T12:30:00.000000Z,8.3671875,8.3671875,8.3671875,158.0
2015-06-17T12:45:00.000000Z,8.359375,8.3671875,8.359375,211.0
2015-06-17T13:00:00.000000Z,8.3671875,8.3671875,8.3671875,141.0
2015-06-17T13:15:00.000000Z,8.3671875,8.3671875,8.3671875,162.0
2015-06-17T13:30:00.000000Z,8.3671875,8.3671875,8.3671875,153.0
2015-06-17T13:45:00.000000Z,8.359375,8.3671875,8.359375,201.0
2015-06-17T14:00:00.000000Z,8.359375,8.3671875,8.359375,318.0
2015-06-17T14:15:00.000000Z,8.3515625,8.3515625,8.3515625,178.0
2015-06-17T14:30:00.000000Z,8.3359375,8.3359375,8.3359375,364.0
2015-06-17T14:45:00.000000Z,8.3359375,8.3359375,8.3359375,471.0
2015-06-17T15:00:00.000000Z,8.359375,8.359375,8.3515625,464.0
2015-06-17T15:15:00.000000Z,8.359375,8.3671875,8.359375,231.0
2015-06-17T15:30:00.000000Z,8.359375,8.359375,8.359375,192.0
2015-06-17T15:45:00.000000Z,8.359375,8.359375,8.359375,148.0
2015-06-17T16:00:00.000000Z,8.359375,8.359375,8.359375,168.0
2015-06-17T16:15:00.000000Z,8.3671875,8.3671875,8.3671875,164.0
2015-06-17T16:30:00.000000Z,8.375,8.375,8.375,154.0
2015-06-17T16:45:00.000000Z,8.3671875,8.3671875,8.3671875,110.0
2015-06-17T17:00:00.000000Z,8.3671875,8.3671875,8.3671875,177.0
2015-06-17T17:15:00.000000Z,8.375,8.375,8.3671875,157.0
2015-06-17T17:30:00.000000Z,8.3671875,8.3671875,8.3671875,137.0
2015-06-17T17:45:00.000000Z,8.3828125,8.390625,8.375,237.0
2015-06-17T18:00:00.000000Z,8.3984375,8.3984375,8.3984375,1897.0
2015-06-17T18:15:00.000000Z,8.375,8.3828125,8.375,985.0
2015-06-17T18:30:00.000000Z,8.3984375,8.3984375,8.3984375,1296.0
2015-06-17T18:45:00.000000Z,8.40625,8.40625,8.40625,810.0
2015-06-17T19:00:00.000000Z,8.4140625,8.4140625,8.4140625,469.0
2015-06-17T19:15:00.000000Z,8.421875,8.421875,8.4140625,364.0
2015-06-17T19:30:00.000000Z,8.40625,8.4140625,8.40625,179.0
2015-06-17T19:45:00.000000Z,8.40625,8.4140625,8.40625,195.0
2015-06-17T20:00:00.000000Z,8.4140625,8.4140625,8.4140625,135.0
2015-06-17T20:15:00.000000Z,8.40625,8.4140625,8.40625,102.0
2015-06-17T20:30:00.000000Z,8.40625,8.4140625,8.40625,115.0
2015-06-17T20:45:00.000000Z,8.40625,8.4140625,8.40625,200.0
2015-06-17T21:00:00.000000Z,8.40625,8.4140625,8.40625,102.0
2015-06-17T21:15:00.000000Z,8.40625,8.40625,8.40625,25.0
2015-06-17T21:30:00.000000Z,8.40625,8.4140625,8.40625,86.0
2015-06-17T21:45:00.000000Z,8.40625,8.40625,8.40625,23.0
2015-06-17T22:00:00.000000Z,8.40625,8.40625,8.40625,22.0
2015-06-17T22:15:00.000000Z,8.40625,8.40625,8.40625,9.0
2015-06-17T22:30:00.000000Z,8.40625,8.40625,8.40625,27.0
2015-06-17T22:45:00.000000Z,8.40625,8.40625,8.40625,47.0
2015-06-17T23:00:00.000000Z,8.40625,8.4140625,8.40625,67.0
2015-06-17T23:15:00.000000Z,8.40625,8.4140625,8.40625,58.0
2015-06-17T23:30:00.000000Z,8.40625,8.40625,8.40625,73.0
2015-06-17T23:45:00.000000Z,8.4140625,8.4140625,8.4140625,170.0
2015-06-18T00:00:00.000000Z,8.421875,8.421875,8.421875,136.0
2015-06-18T00:15:00.000000Z,8.421875,8.421875,8.421875,33.0
2015-06-18T00:30:00.000000Z,8.421875,8.421875,8.421875,51.0
2015-06-18T00:45:00.000000Z,8.421875,8.421875,8.421875,104.0
2015-06-18T01:00:00.000000Z,8.421875,8.421875,8.421875,97.0
2015-06-18T01:15:00.000000Z,8.421875,8.421875,8.4140625,78.0
2015-06-18T01:30:00.000000Z,8.421875,8.421875,8.4140625,129.0
2015-06-18T01:45:00.000000Z,8.421875,8.421875,8.4140625,98.0
2015-06-18T02:00:00.000000Z,8.421875,8.421875,8.421875,82.0
2015-06-18T02:15:00.000000Z,8.421875,8.421875,8.421875,33.0
2015-06-18T02:30:00.000000Z,8.421875,8.421875,8.421875,70.0
2015-06-18T02:45:00.000000Z,8.421875,8.421875,8.421875,70.0
2015-06-18T03:00:00.000000Z,8.421875,8.421875,8.421875,106.0
2015-06-18T03:15:00.000000Z,8.421875,8.421875,8.421875,102.0
2015-06-18T03:30:00.000000Z,8.421875,8.421875,8.421875,72.0
2015-06-18T03:45:00.000000Z,8.421875,8.421875,8.421875,101.0
2015-06-18T04:00:00.000000Z,8.421875,8.421875,8.421875,28.0
2015-06-18T04:15:00.000000Z,8.421875,8.421875,8.421875,30.0
2015-06-18T04:30:00.000000Z,8.421875,8.4296875,8.421875,109.0
2015-06-18T04:45:00.000000Z,8.421875,8.4296875,8.421875,75.0
2015-06-18T05:00:00.000000Z,8.421875,8.4296875,8.421875,53.0
2015-06-18T05:15:00.000000Z,8.4296875,8.4296875,8.4296875,75.0
2015-06-18T05:30:00.000000Z,8.421875,8.4296875,8.421875,57.0
2015-06-18T05:45:00.000000Z,8.421875,8.421875,8.421875,99.0
2015-06-18T06:00:00.000000Z,8.421875,8.421875,8.4140625,208.0
2015-06-18T06:15:00.000000Z,8.4140625,8.4140625,8.4140625,257.0
2015-06-18T06:30:00.000000Z,8.421875,8.421875,8.4140625,221.0
2015-06-18T06:45:00.000000Z,8.4140625,8.4140625,8.4140625,191.0
2015-06-18T07:00:00.000000Z,8.4140625,8.4140625,8.4140625,307.0
2015-06-18T07:15:00.000000Z,8.421875,8.421875,8.4140625,211.0
2015-06-18T07:30:00.000000Z,8.421875,8.4296875,8.421875,432.0
2015-06-18T07:45:00.000000Z,8.4375,8.4375,8.4296875,320.0
2015-06-18T08:00:00.000000Z,8.453125,8.453125,8.4453125,625.0
2015-06-18T08:15:00.000000Z,8.4609375,8.4609375,8.4609375,482.0
2015-06-18T08:30:00.000000Z,8.453125,8.453125,8.453125,363.0
2015-06-18T08:45:00.000000Z,8.4453125,8.4453125,8.4453125,354.0
2015-06-18T09:00:00.000000Z,8.453125,8.453125,8.453125,216.0
2015-06-18T09:15:00.000000Z,8.453125,8.453125,8.453125,227.0
2015-06-18T09:30:00.000000Z,8.4453125,8.4453125,8.4453125,309.0
2015-06-18T09:45:00.000000Z,8.46875,8.46875,8.4609375,404.0
2015-06-18T10:00:00.000000Z,8.4609375,8.4609375,8.4609375,407.0
2015-06-18T10:15:00.000000Z,8.453125,8.453125,8.4453125,170.0
2015-06-18T10:30:00.000000Z,8.453125,8.453125,8.453125,137.0
2015-06-18T10:45:00.000000Z,8.453125,8.4609375,8.453125,185.0
2015-06-18T11:00:00.000000Z,8.4609375,8.4609375,8.4609375,173.0
2015-06-18T11:15:00.000000Z,8.46875,8.46875,8.46875,165.0
2015-06-18T11:30:00.000000Z,8.4609375,8.4609375,8.4609375,131.0
2015-06-18T11:45:00.000000Z,8.453125,8.453125,8.453125,280.0
2015-06-18T12:00:00.000000Z,8.453125,8.453125,8.453125,281.0
2015-06-18T12:15:00.000000Z,8.4453125,8.4453125,8.4453125,283.0
2015-06-18T12:30:00.000000Z,8.453125,8.4609375,8.453125,1058.0
2015-06-18T12:45:00.000000Z,8.453125,8.4609375,8.453125,516.0
2015-06-18T13:00:00.000000Z,8.4609375,8.4609375,8.4609375,388.0
2015-06-18T13:15:00.000000Z,8.46875,8.46875,8.4609375,294.0
2015-06-18T13:30:00.000000Z,8.46875,8.46875,8.46875,263.0
2015-06-18T13:45:00.000000Z,8.453125,8.4609375,8.453125,283.0
2015-06-18T14:00:00.000000Z,8.4609375,8.4609375,8.4609375,645.0
2015-06-18T14:15:00.000000Z,8.4375,8.4375,8.4375,345.0
2015-06-18T14:30:00.000000Z,8.4375,8.4453125,8.4375,246.0
2015-06-18T14:45:00.000000Z,8.4375,8.4375,8.4375,599.0
2015-06-18T15:00:00.000000Z,8.4453125,8.4453125,8.4453125,555.0
2015-06-18T15:15:00.000000Z,8.4453125,8.4453125,8.4453125,287.0
2015-06-18T15:30:00.000000Z,8.4296875,8.4296875,8.4296875,228.0
2015-06-18T15:45:00.000000Z,8.4296875,8.4296875,8.4296875,261.0
2015-06-18T16:00:00.000000Z,8.421875,8.421875,8.4140625,167.0
2015-06-18T16:15:00.000000Z,8.421875,8.421875,8.4140625,636.0
2015-06-18T16:30:00.000000Z,8.390625,8.3984375,8.390625,956.0
2015-06-18T16:45:00.000000Z,8.3984375,8.3984375,8.3984375,294.0
2015-06-18T17:00:00.000000Z,8.40625,8.40625,8.40625,368.0
2015-06-18T17:15:00.000000Z,8.390625,8.390625,8.390625,365.0
2015-06-18T17:30:00.000000Z,8.40625,8.40625,8.3984375,238.0
2015-06-18T17:45:00.000000Z,8.40625,8.40625,8.3984375,114.0
2015-06-18T18:00:00.000000Z,8.40625,8.40625,8.40625,76.0
2015-06-18T18:15:00.000000Z,8.4140625,8.4140625,8.4140625,92.0
2015-06-18T18:30:00.000000Z,8.4140625,8.4140625,8.4140625,68.0
2015-06-18T18:45:00.000000Z,8.40625,8.4140625,8.40625,152.0
2015-06-18T19:00:00.000000Z,8.40625,8.40625,8.40625,103.0
2015-06-18T19:15:00.000000Z,8.4140625,8.4140625,8.4140625,91.0
2015-06-18T19:30:00.000000Z,8.4140625,8.4140625,8.4140625,103.0
2015-06-18T19:45:00.000000Z,8.421875,8.421875,8.4140625,63.0
2015-06-18T20:00:00.000000Z,8.4140625,8.4140625,8.4140625,50.0
2015-06-18T20:15:00.000000Z,8.4140625,8.4140625,8.4140625,38.0
2015-06-18T20:30:00.000000Z,8.4140625,8.4140625,8.4140625,19.0
2015-06-18T20:45:00.000000Z,8.4140625,8.4140625,8.4140625,54.0
2015-06-18T21:00:00.000000Z,8.4140625,8.421875,8.40625,8.0
2015-06-18T21:15:00.000000Z,8.4140625,8.4140625,8.4140625,20.0
2015-06-18T21:30:00.000000Z,8.421875,8.421875,8.4140625,57.0
2015-06-18T21:45:00.000000Z,8.40625,8.4140625,8.40625,101.0
2015-06-18T22:00:00.000000Z,8.421875,8.421875,8.4140625,177.0
2015-06-18T22:15:00.000000Z,8.421875,8.421875,8.4140625,85.0
2015-06-18T22:30:00.000000Z,8.421875,8.421875,8.4140625,16.0
2015-06-18T22:45:00.000000Z,8.421875,8.421875,8.4140625,17.0
2015-06-18T23:00:00.000000Z,8.4140625,8.4140625,8.4140625,15.0
2015-06-18T23:15:00.000000Z,8.4140625,8.4140625,8.4140625,45.0
2015-06-18T23:30:00.000000Z,8.4140625,8.4140625,8.4140625,83.0
2015-06-18T23:45:00.000000Z,8.4140625,8.4140625,8.4140625,35.0
2015-06-19T00:00:00.000000Z,8.4140625,8.4140625,8.4140625,134.0
2015-06-19T00:15:00.000000Z,8.421875,8.421875,8.421875,71.0
2015-06-19T00:30:00.000000Z,8.421875,8.421875,8.421875,106.0
2015-06-19T00:45:00.000000Z,8.421875,8.421875,8.421875,95.0
2015-06-19T01:00:00.000000Z,8.421875,8.421875,8.421875,102.0
2015-06-19T01:15:00.000000Z,8.4140625,8.4140625,8.4140625,65.0
2015-06-19T01:30:00.000000Z,8.4140625,8.4140625,8.4140625,56.0
2015-06-19T01:45:00.000000Z,8.4140625,8.4140625,8.4140625,47.0
2015-06-19T02:00:00.000000Z,8.4140625,8.4140625,8.4140625,39.0
2015-06-19T02:15:00.000000Z,8.4140625,8.4140625,8.4140625,42.0
2015-06-19T02:30:00.000000Z,8.4140625,8.4140625,8.4140625,93.0
2015-06-19T02:45:00.000000Z,8.4140625,8.4140625,8.4140625,69.0
2015-06-19T03:00:00.000000Z,8.4140625,8.4140625,8.4140625,58.0
2015-06-19T03:15:00.000000Z,8.4140625,8.4140625,8.4140625,36.0
2015-06-19T03:30:00.000000Z,8.4140625,8.4140625,8.4140625,64.0
2015-06-19T03:45:00.000000Z,8.421875,8.421875,8.4140625,23.0
2015-06-19T04:00:00.000000Z,8.4140625,8.4140625,8.4140625,82.0
2015-06-19T04:15:00.000000Z,8.40625,8.40625,8.40625,45.0
2015-06-19T04:30:00.000000Z,8.4140625,8.4140625,8.4140625,45.0
2015-06-19T04:45:00.000000Z,8.40625,8.4140625,8.40625,67.0
2015-06-19T05:00:00.000000Z,8.4140625,8.4140625,8.4140625,79.0
2015-06-19T05:15:00.000000Z,8.40625,8.40625,8.40625,56.0
2015-06-19T05:30:00.000000Z,8.40625,8.40625,8.3984375,59.0
2015-06-19T05:45:00.000000Z,8.40625,8.40625,8.40625,73.0
2015-06-19T06:00:00.000000Z,8.40625,8.4140625,8.40625,247.0
2015-06-19T06:15:00.000000Z,8.40625,8.40625,8.3984375,247.0
2015-06-19T06:30:00.000000Z,8.40625,8.40625,8.3984375,184.0
2015-06-19T06:45:00.000000Z,8.40625,8.40625,8.3984375,193.0
2015-06-19T07:00:00.000000Z,8.390625,8.390625,8.390625,460.0
2015-06-19T07:15:00.000000Z,8.390625,8.3984375,8.390625,343.0
2015-06-19T07:30:00.000000Z,8.390625,8.3984375,8.390625,285.0
2015-06-19T07:45:00.000000Z,8.390625,8.3984375,8.390625,336.0
2015-06-19T08:00:00.000000Z,8.3984375,8.3984375,8.3984375,244.0
2015-06-19T08:15:00.000000Z,8.390625,8.3984375,8.390625,236.0
2015-06-19T08:30:00.000000Z,8.40625,8.40625,8.3984375,263.0
2015-06-19T08:45:00.000000Z,8.3984375,8.3984375,8.3984375,309.0
2015-06-19T09:00:00.000000Z,8.40625,8.40625,8.40625,218.0
2015-06-19T09:15:00.000000Z,8.40625,8.40625,8.40625,198.0
2015-06-19T09:30:00.000000Z,8.3984375,8.3984375,8.3984375,139.0
2015-06-19T09:45:00.000000Z,8.3984375,8.3984375,8.3984375,230.0
2015-06-19T10:00:00.000000Z,8.390625,8.3984375,8.390625,142.0
2015-06-19T10:15:00.000000Z,8.390625,8.390625,8.390625,209.0
2015-06-19T10:30:00.000000Z,8.40625,8.40625,8.3984375,122.0
2015-06-19T10:45:00.000000Z,8.3984375,8.3984375,8.3984375,182.0
2015-06-19T11:00:00.000000Z,8.390625,8.3984375,8.390625,160.0
2015-06-19T11:15:00.000000Z,8.390625,8.390625,8.390625,120.0
2015-06-19T11:30:00.000000Z,8.390625,8.390625,8.3828125,85.0
2015-06-19T11:45:00.000000Z,8.3828125,8.3828125,8.3828125,232.0
2015-06-19T12:00:00.000000Z,8.3828125,8.3828125,8.3828125,218.0
2015-06-19T12:15:00.000000Z,8.390625,8.390625,8.3828125,171.0
2015-06-19T12:30:00.000000Z,8.390625,8.390625,8.390625,238.0
2015-06-19T12:45:00.000000Z,8.390625,8.3984375,8.390625,131.0
2015-06-19T13:00:00.000000Z,8.3984375,8.3984375,8.3984375,162.0
2015-06-19T13:15:00.000000Z,8.390625,8.3984375,8.390625,188.0
2015-06-19T13:30:00.000000Z,8.40625,8.40625,8.3984375,144.0
2015-06-19T13:45:00.000000Z,8.3984375,8.3984375,8.3984375,254.0
2015-06-19T14:00:00.000000Z,8.3984375,8.3984375,8.3984375,170.0
2015-06-19T14:15:00.000000Z,8.40625,8.40625,8.3984375,130.0
2015-06-19T14:30:00.000000Z,8.40625,8.4140625,8.40625,119.0
2015-06-19T14:45:00.000000Z,8.40625,8.40625,8.40625,498.0
2015-06-19T15:00:00.000000Z,8.40625,8.40625,8.40625,338.0
2015-06-19T15:15:00.000000Z,8.40625,8.4140625,8.40625,168.0
2015-06-19T15:30:00.000000Z,8.421875,8.421875,8.421875,143.0
2015-06-19T15:45:00.000000Z,8.421875,8.421875,8.4140625,117.0
2015-06-19T16:00:00.000000Z,8.4140625,8.4140625,8.4140625,114.0
2015-06-19T16:15:00.000000Z,8.421875,8.4296875,8.421875,128.0
2015-06-19T16:30:00.000000Z,8.421875,8.421875,8.421875,126.0
2015-06-19T16:45:00.000000Z,8.421875,8.421875,8.421875,65.0
2015-06-19T17:00:00.000000Z,8.421875,8.421875,8.421875,53.0
2015-06-19T17:15:00.000000Z,8.4296875,8.4296875,8.4296875,178.0
2015-06-19T17:30:00.000000Z,8.4375,8.4375,8.4296875,90.0
2015-06-19T17:45:00.000000Z,8.4453125,8.4453125,8.4453125,196.0
2015-06-19T18:00:00.000000Z,8.453125,8.4609375,8.453125,129.0
2015-06-19T18:15:00.000000Z,8.453125,8.453125,8.453125,76.0
2015-06-19T18:30:00.000000Z,8.453125,8.453125,8.453125,69.0
2015-06-19T18:45:00.000000Z,8.453125,8.453125,8.453125,97.0
2015-06-19T19:00:00.000000Z,8.453125,8.453125,8.453125,96.0
2015-06-19T19:15:00.000000Z,8.453125,8.453125,8.453125,63.0
2015-06-19T19:30:00.000000Z,8.453125,8.453125,8.453125,67.0
2015-06-19T19:45:00.000000Z,8.453125,8.453125,8.453125,38.0
2015-06-19T20:00:00.000000Z,8.453125,8.453125,8.4453125,28.0
2015-06-19T20:15:00.000000Z,8.453125,8.453125,8.453125,34.0
2015-06-19T20:30:00.000000Z,8.4375,8.4453125,8.4375,114.0
2015-06-19T20:45:00.000000Z,8.4453125,8.453125,8.4375,133.0
2015-06-21T21:00:00.000000Z,8.453125,8.453125,8.4453125,83.0
2015-06-21T21:15:00.000000Z,8.453125,8.4609375,8.4453125,36.0
2015-06-21T21:30:00.000000Z,8.453125,8.4609375,8.4453125,38.0
2015-06-21T21:45:00.000000Z,8.453125,8.4609375,8.4453125,44.0
2015-06-21T22:00:00.000000Z,8.4453125,8.4453125,8.4453125,64.0
2015-06-21T22:15:00.000000Z,8.4453125,8.4453125,8.4453125,10.0
2015-06-21T22:30:00.000000Z,8.4453125,8.4453125,8.4453125,33.0
2015-06-21T22:45:00.000000Z,8.4453125,8.4453125,8.4453125,27.0
2015-06-21T23:00:00.000000Z,8.453125,8.453125,8.4453125,19.0
2015-06-21T23:15:00.000000Z,8.453125,8.453125,8.4453125,13.0
2015-06-21T23:30:00.000000Z,8.4453125,8.4453125,8.4453125,34.0
2015-06-21T23:45:00.000000Z,8.4375,8.4375,8.4375,50.0
2015-06-22T00:00:00.000000Z,8.4453125,8.4453125,8.4453125,61.0
2015-06-22T00:15:00.000000Z,8.4453125,8.4453125,8.4453125,56.0
2015-06-22T00:30:00.000000Z,8.4453125,8.4453125,8.4453125,44.0
2015-06-22T00:45:00.000000Z,8.4453125,8.4453125,8.4453125,131.0
2015-06-22T01:00:00.000000Z,8.453125,8.4609375,8.453125,135.0
2015-06-22T01:15:00.000000Z,8.4609375,8.4609375,8.4609375,84.0
2015-06-22T01:30:00.000000Z,8.453125,8.453125,8.453125,98.0
2015-06-22T01:45:00.000000Z,8.453125,8.453125,8.453125,51.0
2015-06-22T02:00:00.000000Z,8.453125,8.453125,8.453125,72.0
2015-06-22T02:15:00.000000Z,8.453125,8.453125,8.4453125,23.0
2015-06-22T02:30:00.000000Z,8.453125,8.453125,8.453125,23.0
2015-06-22T02:45:00.000000Z,8.453125,8.453125,8.4453125,37.0
2015-06-22T03:00:00.000000Z,8.453125,8.453125,8.453125,41.0
2015-06-22T03:15:00.000000Z,8.4453125,8.4453125,8.4453125,32.0
2015-06-22T03:30:00.000000Z,8.453125,8.453125,8.4453125,62.0
2015-06-22T03:45:00.000000Z,8.453125,8.453125,8.4453125,65.0
2015-06-22T04:00:00.000000Z,8.453125,8.453125,8.453125,35.0
2015-06-22T04:15:00.000000Z,8.453125,8.453125,8.453125,44.0
2015-06-22T04:30:00.000000Z,8.453125,8.453125,8.453125,45.0
2015-06-22T04:45:00.000000Z,8.453125,8.453125,8.453125,40.0
