time,BNP.EURHKD - EUR/HKD_x,closeAsk,closeBid,volume
2015-03-25T02:00:00.000000Z,8.4765625,8.4765625,8.4765625,749.0
2015-03-25T02:30:00.000000Z,8.48046875,8.484375,8.4765625,700.0
2015-03-25T03:00:00.000000Z,8.4765625,8.4765625,8.4765625,883.0
2015-03-25T03:30:00.000000Z,8.4765625,8.4765625,8.4765625,810.0
2015-03-25T04:00:00.000000Z,8.47265625,8.4765625,8.46875,701.0
2015-03-25T04:30:00.000000Z,8.46875,8.46875,8.46875,452.0
2015-03-25T05:00:00.000000Z,8.46875,8.46875,8.46875,593.0
2015-03-25T05:30:00.000000Z,8.47265625,8.4765625,8.46875,709.0
2015-03-25T06:00:00.000000Z,8.46875,8.46875,8.46875,744.0
2015-03-25T06:30:00.000000Z,8.4609375,8.4609375,8.4609375,1134.0
2015-03-25T07:00:00.000000Z,8.4765625,8.4765625,8.4765625,2652.0
2015-03-25T07:30:00.000000Z,8.4921875,8.4921875,8.4921875,3402.0
2015-03-25T08:00:00.000000Z,8.49609375,8.5,8.4921875,4000.0
2015-03-25T08:30:00.000000Z,8.5,8.5,8.5,2290.0
2015-03-25T09:00:00.000000Z,8.4921875,8.4921875,8.4921875,4260.0
2015-03-25T09:30:00.000000Z,8.4921875,8.4921875,8.4921875,2712.0
2015-03-25T10:00:00.000000Z,8.4921875,8.4921875,8.4921875,2366.0
