time,closeAsk,closeBid,volume,BNP.EURZAR - EUR/ZAR_x
2015-08-14T14:27:00.000000Z,14.25,14.2421875,501.0,14.25
2015-08-14T14:28:00.000000Z,14.25,14.2421875,311.0,14.25
2015-08-14T14:29:00.000000Z,14.25,14.2421875,428.0,14.25
2015-08-14T14:30:00.000000Z,14.25,14.2421875,202.0,14.25
2015-08-14T14:31:00.000000Z,14.2421875,14.234375,450.0,14.234375
2015-08-14T14:32:00.000000Z,14.2421875,14.234375,433.0,14.234375
2015-08-14T14:33:00.000000Z,14.2421875,14.234375,413.0,14.234375
2015-08-14T14:34:00.000000Z,14.2421875,14.234375,409.0,14.234375
2015-08-14T14:35:00.000000Z,14.2421875,14.234375,176.0,14.234375
2015-08-14T14:36:00.000000Z,14.2421875,14.234375,323.0,14.234375
2015-08-14T14:37:00.000000Z,14.2421875,14.234375,329.0,14.234375
2015-08-14T14:38:00.000000Z,14.2421875,14.2265625,194.0,14.234375
2015-08-14T14:39:00.000000Z,14.2421875,14.234375,347.0,14.234375
2015-08-14T14:40:00.000000Z,14.2421875,14.2265625,652.0,14.234375
2015-08-14T14:41:00.000000Z,14.2421875,14.234375,367.0,14.234375
2015-08-14T14:42:00.000000Z,14.2421875,14.2265625,351.0,14.234375
2015-08-14T14:43:00.000000Z,14.2421875,14.2265625,286.0,14.234375
2015-08-14T14:44:00.000000Z,14.2421875,14.2265625,218.0,14.234375
2015-08-14T14:45:00.000000Z,14.234375,14.2265625,271.0,14.234375
2015-08-14T14:46:00.000000Z,14.234375,14.21875,352.0,14.2265625
2015-08-14T14:47:00.000000Z,14.234375,14.2265625,496.0,14.234375
2015-08-14T14:48:00.000000Z,14.234375,14.21875,130.0,14.2265625
2015-08-14T14:49:00.000000Z,14.234375,14.2265625,529.0,14.234375
2015-08-14T14:50:00.000000Z,14.234375,14.21875,561.0,14.2265625
2015-08-14T14:51:00.000000Z,14.234375,14.21875,372.0,14.2265625
2015-08-14T14:52:00.000000Z,14.234375,14.2265625,588.0,14.234375
2015-08-14T14:53:00.000000Z,14.234375,14.2265625,481.0,14.234375
2015-08-14T14:54:00.000000Z,14.234375,14.2265625,413.0,14.234375
2015-08-14T14:55:00.000000Z,14.234375,14.2265625,401.0,14.234375
2015-08-14T14:56:00.000000Z,14.234375,14.2265625,567.0,14.234375
2015-08-14T14:57:00.000000Z,14.2421875,14.2265625,860.0,14.234375
2015-08-14T14:58:00.000000Z,14.234375,14.2265625,1171.0,14.234375
2015-08-14T14:59:00.000000Z,14.2265625,14.21875,990.0,14.21875
2015-08-14T15:00:00.000000Z,14.234375,14.21875,875.0,14.2265625
2015-08-14T15:01:00.000000Z,14.234375,14.2265625,846.0,14.234375
2015-08-14T15:02:00.000000Z,14.234375,14.21875,700.0,14.2265625
2015-08-14T15:03:00.000000Z,14.234375,14.21875,603.0,14.2265625
2015-08-14T15:04:00.000000Z,14.234375,14.21875,417.0,14.2265625
2015-08-14T15:05:00.000000Z,14.234375,14.21875,362.0,14.2265625
